ORIG_FID,SIA2024BuildingType,BuildingAge,GlazingRatio
1245,SFH,2019,48
1246,SFH,2006,25
1247,SFH,1926,23
1248,SFH,1937,54
1249,SFH,1927,50
1250,SFH,1920,17
1251,SFH,2004,31
1252,SFH,1911,47
1253,SFH,1974,51
1254,SFH,2009,25
1255,SFH,1950,57
1256,SFH,1953,48
1257,SFH,1942,16
1258,SFH,1973,44
1259,SFH,1950,46
1260,SFH,1955,25
1261,SFH,1904,51
1262,SFH,1922,30
1263,SFH,1955,44
1264,SFH,1954,51
1265,SFH,1921,42
1266,SFH,1933,23
1267,SFH,1947,31
1268,SFH,1909,18
1269,SFH,2014,26
1270,SFH,1950,34
1271,SFH,1916,17
1272,SFH,1920,49
1273,SFH,1963,33
1274,SFH,1926,44
1275,SFH,1959,10
1276,SFH,2018,15
1277,SFH,1935,58
1278,SFH,2014,59
1279,SFH,1909,52
1280,SFH,1906,52
1281,SFH,1976,56
1282,SFH,2010,56
1283,SFH,1979,11
1284,SFH,2004,18
1285,SFH,2013,38
1286,SFH,1923,19
1287,SFH,1976,46
1288,SFH,2003,26
1289,SFH,1996,55
1290,SFH,2014,24
1291,SFH,2010,58
1292,SFH,1949,46
1293,SFH,1919,10
1294,SFH,1982,44
1295,SFH,1922,51
1296,SFH,1958,22
1297,SFH,1971,46
1298,SFH,1940,21
1299,SFH,1900,57
1300,SFH,1941,27
1301,SFH,1956,22
1302,SFH,1908,56
1303,SFH,1929,54
1304,SFH,1962,37
1305,SFH,1907,46
1306,SFH,1934,23
1307,SFH,1902,24
1308,SFH,1980,10
1309,SFH,1995,26
1310,SFH,1921,53
1311,SFH,1962,55
1312,SFH,1912,59
1313,SFH,2010,53
1314,SFH,1927,25
1315,SFH,2008,48
1316,SFH,2002,21
1317,SFH,1913,21
1318,SFH,1913,51
1319,SFH,2004,13
1320,SFH,1960,34
1321,SFH,1991,51
1322,SFH,1938,50
1323,SFH,1900,24
1324,SFH,1973,35
1325,SFH,1949,51
1326,SFH,1937,48
1327,SFH,1970,25
1328,SFH,1986,15
1329,SFH,2010,57
1330,SFH,2001,59
1331,SFH,1962,50
1332,SFH,1944,33
1333,SFH,1944,13
1334,SFH,1932,13
1335,SFH,1955,18
1336,SFH,1927,57
1337,SFH,1920,59
1338,SFH,1938,18
1339,SFH,1916,47
1340,SFH,1984,40
1341,SFH,1920,37
1342,SFH,1975,11
1343,SFH,1923,10
1344,SFH,1953,30
1345,SFH,1902,23
1346,SFH,1950,24
1347,SFH,1981,41
1348,SFH,1928,54
1349,SFH,1984,49
1350,SFH,1904,22
1351,SFH,1932,42
1352,SFH,1971,56
1353,SFH,1916,27
1354,SFH,1927,32
1355,SFH,1954,33
1356,SFH,1945,36
1357,SFH,1905,23
1358,SFH,1942,22
1359,SFH,2007,36
1360,SFH,1913,32
1361,SFH,1971,57
1362,SFH,2007,27
1363,SFH,1961,22
1364,SFH,1928,43
1365,SFH,1927,53
1366,SFH,1901,50
1367,SFH,1972,30
1368,SFH,1976,14
1369,SFH,1985,57
1370,SFH,1919,18
1371,SFH,1955,28
1372,SFH,1953,55
1373,SFH,1912,24
1374,SFH,1976,29
1375,SFH,1919,46
1376,SFH,1919,24
1377,SFH,1905,59
1378,SFH,2006,22
1379,SFH,1978,52
1380,SFH,1924,19
1381,SFH,1975,27
1382,SFH,1916,46
1383,SFH,1959,25
1384,SFH,1925,56
1385,SFH,1956,29
1386,SFH,1981,14
1387,SFH,1959,12
1388,SFH,1998,33
1389,SFH,2007,48
1390,SFH,1977,49
1391,SFH,1957,57
1392,SFH,1988,55
1393,SFH,2005,13
1394,SFH,1932,22
1395,SFH,1978,36
1396,SFH,1901,57
1397,SFH,1923,39
1398,SFH,1993,56
1399,SFH,1902,19
1400,SFH,2011,55
1401,SFH,1967,11
1402,SFH,1908,57
1403,SFH,2005,11
1404,SFH,1941,19
1405,SFH,1981,28
1406,SFH,1904,13
1407,SFH,1944,49
1408,SFH,1992,23
1409,SFH,2000,44
1410,SFH,1975,53
1411,SFH,1951,35
1412,SFH,2014,11
1413,SFH,1997,58
1414,SFH,1964,45
1415,SFH,2019,20
1416,SFH,1914,49
1417,SFH,1987,17
1418,SFH,1910,18
1419,SFH,1964,35
1420,SFH,1974,52
1421,SFH,1959,33
1422,SFH,2010,17
1423,SFH,1936,30
1424,SFH,1989,45
1425,SFH,1963,57
1426,SFH,1933,21
1427,SFH,1948,55
1428,SFH,1953,18
1429,SFH,1994,41
1430,SFH,1901,35
1431,SFH,1904,11
1432,SFH,1904,25
1433,SFH,1900,30
1434,SFH,1980,20
1435,SFH,1983,17
1436,SFH,1947,28
1437,SFH,1976,58
1438,SFH,1999,55
1439,SFH,1997,17
1440,SFH,1966,52
1441,SFH,1975,32
1442,SFH,1994,41
1443,SFH,1939,24
1444,SFH,1942,42
1445,SFH,1996,18
1446,SFH,1903,10
1447,SFH,1989,24
1448,SFH,1987,26
1449,SFH,1939,44
1450,SFH,1965,52
1451,SFH,2016,36
1452,SFH,2005,10
1453,SFH,1981,58
1454,SFH,1936,44
1455,SFH,2019,55
1456,SFH,1919,22
1457,SFH,1930,37
1458,SFH,2006,53
1459,SFH,1955,48
1460,SFH,2005,13
1461,SFH,1960,23
1462,SFH,1950,59
1463,SFH,1978,44
1464,SFH,2001,57
1465,SFH,1935,32
1466,SFH,1903,12
1467,SFH,1963,22
1468,SFH,1959,10
1469,SFH,1997,28
1470,SFH,1930,30
1471,SFH,1905,21
1472,SFH,1918,49
1473,SFH,1934,14
1474,SFH,1920,18
1475,SFH,1912,48
1476,SFH,1950,24
1477,SFH,1992,47
1478,SFH,1942,55
1479,SFH,1994,33
1480,SFH,1996,57
1481,SFH,1996,36
1482,SFH,1944,15
1483,SFH,2004,32
1484,SFH,2006,47
1485,SFH,1981,26
1486,SFH,1954,29
1487,SFH,1947,25
1488,SFH,2017,31
1489,SFH,1986,14
1490,SFH,1908,46
1491,SFH,1940,47
1492,SFH,1906,38
1493,SFH,1931,15
1494,SFH,1958,27
1495,SFH,1947,36
1496,SFH,1953,45
1497,SFH,1920,36
1498,SFH,1911,55
1499,SFH,1930,22
1500,SFH,1928,42
1501,SFH,1920,27
1502,SFH,1998,10
1503,SFH,1958,23
1504,SFH,1906,25
1505,SFH,2008,27
1506,SFH,1916,56
1507,SFH,1997,30
1508,SFH,1984,12
1509,SFH,1923,41
1510,SFH,2003,51
1511,SFH,2014,51
1512,SFH,2019,38
1513,SFH,2012,18
1514,SFH,1915,25
1515,SFH,1926,45
1516,SFH,1963,56
1517,SFH,1960,20
1518,SFH,1958,19
1519,SFH,1980,44
1520,SFH,2012,14
1521,SFH,1982,18
1522,SFH,1936,51
1523,SFH,1913,44
1524,SFH,1983,51
1525,SFH,1931,31
1526,SFH,1951,35
1527,SFH,1940,23
1528,SFH,1950,18
1529,SFH,1906,56
1530,SFH,1931,16
1531,SFH,1940,27
1532,SFH,1940,31
1533,SFH,1905,53
1534,SFH,1945,22
1535,SFH,1918,24
1536,SFH,1977,17
1537,SFH,1969,37
1538,SFH,1974,59
1539,SFH,1939,14
1540,SFH,1956,58
1541,SFH,1938,44
1542,SFH,2009,43
1543,SFH,1960,13
1544,SFH,1996,13
1545,SFH,1927,30
1546,SFH,1975,53
1547,SFH,1915,55
1548,SFH,1962,45
1549,SFH,1966,55
1550,SFH,2014,53
1551,SFH,1923,49
1552,SFH,1912,41
1553,SFH,1994,15
1554,SFH,2014,14
1555,SFH,2008,28
1556,SFH,1972,48
1557,SFH,1958,14
1558,SFH,1913,25
1559,SFH,1986,38
1560,SFH,1943,14
1561,SFH,1963,43
1562,SFH,1970,48
1563,SFH,1911,20
1564,SFH,2005,50
1565,SFH,1916,43
1566,SFH,1902,27
1567,SFH,1998,23
1568,SFH,1906,42
1569,SFH,1967,30
1570,SFH,1978,38
1571,SFH,1973,32
1572,SFH,1986,48
1573,SFH,1908,39
1574,SFH,1970,43
1575,SFH,1944,31
1576,SFH,1967,44
1577,SFH,1909,14
1578,SFH,1908,57
1579,SFH,2002,32
1580,SFH,1949,35
1581,SFH,1953,52
1582,SFH,1995,16
1583,SFH,1962,47
1584,SFH,2007,36
1585,SFH,1965,12
1586,SFH,1984,27
1587,SFH,1985,39
1588,SFH,1985,32
1589,SFH,1979,24
1590,SFH,1985,12
1591,SFH,1918,55
1592,SFH,1972,26
1593,SFH,1947,33
1594,SFH,1988,18
1595,SFH,1958,24
1596,SFH,1909,26
1597,SFH,1923,28
1598,SFH,1993,37
1599,SFH,1937,34
1600,SFH,1913,13
1601,SFH,1997,38
1602,SFH,1959,51
1603,SFH,1918,22
1604,SFH,1961,40
1605,SFH,1965,53
1606,SFH,1938,37
1607,SFH,1984,56
1608,SFH,1985,48
1609,SFH,1995,39
1610,SFH,2006,11
1611,SFH,1959,15
1612,SFH,1972,58
1613,SFH,1906,43
1614,SFH,1951,57
1615,SFH,2019,45
1616,SFH,1994,20
1617,SFH,1963,37
1618,SFH,2018,23
1619,SFH,2003,53
1620,SFH,1965,40
1621,SFH,2012,42
1622,SFH,2010,23
1623,SFH,1935,23
1624,SFH,1906,57
1625,SFH,2002,20
1626,SFH,1992,16
1627,SFH,1912,24
1628,SFH,2005,41
1629,SFH,1936,36
1630,SFH,2006,10
1631,SFH,1992,11
1632,SFH,1977,44
1633,SFH,1976,30
1634,SFH,1986,39
1635,SFH,1971,51
1636,SFH,1938,35
1637,SFH,2013,55
1638,SFH,2000,22
1639,SFH,1992,25
1640,SFH,1995,11
1641,SFH,1929,43
1642,SFH,1979,17
1643,SFH,1973,38
1644,SFH,1935,20
1645,SFH,2017,26
1646,SFH,1913,22
1647,SFH,1918,57
1648,SFH,1989,58
1649,SFH,1938,18
1650,SFH,1967,41
1651,SFH,1962,29
1652,SFH,1925,19
1653,SFH,1926,26
1654,SFH,1996,34
1655,SFH,1934,19
1656,SFH,1970,31
1657,SFH,1952,47
1658,SFH,1954,25
1659,SFH,2018,25
1660,SFH,1974,27
1661,SFH,1910,47
1662,SFH,1927,20
1663,SFH,1929,33
1664,SFH,1950,51
1665,SFH,1942,55
1666,SFH,1945,56
1667,SFH,2004,11
1668,SFH,1975,50
1669,SFH,1926,27
1670,SFH,1974,55
1671,SFH,1928,40
1672,SFH,2017,32
1673,SFH,1950,28
1674,SFH,1954,44
1675,SFH,1928,43
1676,SFH,1970,27
1677,SFH,2016,10
1678,SFH,2006,29
1679,SFH,1910,49
1680,SFH,1977,11
1681,SFH,1909,15
1682,SFH,1937,30
1683,SFH,1917,41
1684,SFH,1919,49
1685,SFH,1982,44
1686,SFH,2012,23
1687,SFH,1981,19
1688,SFH,2002,56
1689,SFH,1906,12
1690,SFH,1956,23
1691,SFH,1967,35
1692,SFH,1908,28
1693,SFH,1932,58
1694,SFH,2014,11
1695,SFH,1981,11
1696,SFH,1955,18
1697,SFH,1988,14
1698,SFH,1971,27
1699,SFH,1981,57
1700,SFH,2017,17
1701,SFH,1975,16
1702,SFH,1946,57
1703,SFH,1984,55
1704,SFH,1924,33
1705,SFH,1962,38
1706,SFH,1950,40
1707,SFH,1983,17
1708,SFH,1956,21
1709,SFH,1985,34
1710,SFH,1957,26
1711,SFH,2012,51
1712,SFH,2018,30
1713,SFH,1996,10
1714,SFH,2000,55
1715,SFH,1988,17
1716,SFH,2007,52
1717,SFH,1997,45
1718,SFH,1984,10
1719,SFH,1937,15
1720,SFH,1938,43
1721,SFH,1959,58
1722,SFH,1910,32
1723,SFH,1945,53
1724,SFH,1954,30
1725,SFH,1935,58
1726,SFH,1999,32
1727,SFH,2014,46
1728,SFH,1974,46
1729,SFH,1966,37
1730,SFH,1912,59
1731,SFH,1983,14
1732,SFH,1916,17
1733,SFH,2002,44
1734,SFH,1981,47
1735,SFH,1933,32
1736,SFH,1997,56
1737,SFH,1905,14
1738,SFH,1914,43
1739,SFH,1950,20
1740,SFH,1909,39
1741,SFH,1975,46
1742,SFH,1982,19
1743,SFH,2014,57
1744,SFH,2011,36
1745,SFH,1953,25
1746,SFH,1961,23
1747,SFH,1947,10
1748,SFH,1973,30
1749,SFH,1980,15
1750,SFH,1915,32
1751,SFH,1981,38
1752,SFH,1997,36
1753,SFH,1959,49
1754,SFH,1991,18
1755,SFH,2018,36
1756,SFH,1964,58
1757,SFH,1986,59
1758,SFH,1994,16
1759,SFH,1956,47
1760,SFH,1933,14
1761,SFH,1954,49
1762,SFH,1977,54
1763,SFH,1974,26
1764,SFH,1945,56
1765,SFH,1982,12
1766,SFH,1973,37
1767,SFH,2005,32
1768,SFH,1965,39
1769,SFH,1963,16
1770,SFH,1911,37
1771,SFH,1953,52
1772,SFH,1928,46
1773,SFH,1934,13
1774,SFH,1950,36
1775,SFH,1900,37
1776,SFH,1992,56
1777,SFH,1911,42
1778,SFH,1949,59
1779,SFH,1952,20
1780,SFH,1993,59
1781,SFH,1911,18
1782,SFH,2018,28
1783,SFH,1922,14
1784,SFH,1947,43
1785,SFH,1915,54
1786,SFH,1981,58
1787,SFH,1925,36
1788,SFH,1905,11
1789,SFH,1986,57
1790,SFH,1903,23
1791,SFH,1959,19
1792,SFH,1981,32
1793,SFH,2004,34
1794,SFH,1917,24
1795,SFH,2004,47
1796,SFH,1957,47
1797,SFH,1968,34
1798,SFH,1932,25
1799,SFH,2014,21
1800,SFH,1996,23
1801,SFH,1935,11
1802,SFH,1923,55
1803,SFH,2016,22
1804,SFH,1903,18
1805,SFH,1901,45
1806,SFH,1936,36
1807,SFH,2011,50
1808,SFH,1967,39
1809,SFH,1931,14
1810,SFH,1967,52
1811,SFH,1938,21
1812,SFH,1976,29
1813,SFH,2003,30
1814,SFH,1972,23
1815,SFH,1919,24
1816,SFH,2019,33
1817,SFH,2017,12
1818,SFH,1946,41
1819,SFH,1926,40
1820,SFH,1910,47
1821,SFH,1934,25
1822,SFH,1917,26
1823,SFH,2001,53
1824,SFH,1987,47
1825,SFH,2005,24
1826,SFH,1904,57
1827,SFH,1947,13
1828,SFH,1928,43
1829,SFH,2019,47
1830,SFH,1915,29
1831,SFH,1930,14
1832,SFH,2016,22
1833,SFH,2012,20
1834,SFH,1971,20
1835,SFH,1930,53
1836,SFH,1900,33
1837,SFH,1933,30
1838,SFH,1932,29
1839,SFH,1922,48
1840,SFH,1965,52
1841,SFH,1951,34
1842,SFH,1985,55
1843,SFH,1906,31
1844,SFH,1927,11
1845,SFH,1902,36
1846,SFH,1994,13
1847,SFH,2000,43
1848,SFH,1946,38
1849,SFH,1990,17
1850,SFH,1915,43
1851,SFH,1956,48
1852,SFH,1939,31
1853,SFH,1988,17
1854,SFH,1928,35
1855,SFH,1913,15
1856,SFH,1925,30
1857,SFH,1917,57
1858,SFH,1934,29
1859,SFH,1997,17
1860,SFH,2013,27
1861,SFH,1935,43
1862,SFH,1937,59
1863,SFH,1919,16
1864,SFH,2012,43
1865,SFH,1991,23
1866,SFH,1963,44
1867,SFH,1923,50
1868,SFH,1998,35
1869,SFH,2004,10
1870,SFH,1923,19
1871,SFH,1982,40
1872,SFH,2016,48
1873,SFH,1993,18
1874,SFH,1927,36
1875,SFH,2004,13
1876,SFH,1945,37
1877,SFH,1934,41
1878,SFH,1961,18
1879,SFH,1901,53
1880,SFH,1952,10
1881,SFH,1969,34
1882,SFH,2000,14
1883,SFH,1956,25
1884,SFH,1919,21
1885,SFH,1972,54
1886,SFH,2006,47
1887,SFH,1937,15
1888,SFH,1978,36
1889,SFH,1921,57
1890,SFH,1967,59
1891,SFH,1925,35
1892,SFH,1969,58
1893,SFH,1921,32
1894,SFH,2011,31
1895,SFH,1980,26
1896,SFH,1957,56
1897,SFH,1913,35
1898,SFH,1916,25
1899,SFH,2003,26
1900,SFH,1971,28
1901,SFH,1928,59
1902,SFH,1927,36
1903,SFH,1953,28
1904,SFH,1913,58
1905,SFH,2001,48
1906,SFH,1927,50
1907,SFH,1918,13
1908,SFH,1995,19
1909,SFH,2007,14
1910,SFH,1945,51
1911,SFH,2008,17
1912,SFH,2008,56
1913,SFH,1944,40
1914,SFH,1927,52
1915,SFH,1967,58
1916,SFH,1970,52
1917,SFH,1950,27
1918,SFH,1963,43
1919,SFH,1954,59
1920,SFH,1922,10
1921,SFH,1953,40
1922,SFH,2017,26
1923,SFH,2002,17
1924,SFH,1909,37
1925,SFH,2000,38
1926,SFH,1970,58
1927,SFH,1988,44
1928,SFH,1927,16
1929,SFH,1963,34
1930,SFH,2019,24
1931,SFH,1999,42
1932,SFH,1908,17
1933,SFH,1975,50
1934,SFH,1989,54
1935,SFH,1977,33
1936,SFH,1954,41
1937,SFH,2012,15
1938,SFH,1906,39
1939,SFH,2002,23
1940,SFH,1926,50
1941,SFH,1901,19
1942,SFH,1958,12
1943,SFH,2018,12
1944,SFH,1935,14
1945,SFH,1922,10
1946,SFH,1919,44
1947,SFH,1973,15
1948,SFH,2016,49
1949,SFH,1918,15
1950,SFH,1942,22
1951,SFH,2001,22
1952,SFH,1997,42
1953,SFH,1923,24
1954,SFH,1904,10
1955,SFH,2013,16
1956,SFH,1982,33
1957,SFH,1935,40
1958,SFH,1930,37
1959,SFH,1981,28
1960,SFH,1930,27
1961,SFH,1939,22
1962,SFH,1984,52
1963,SFH,2003,38
1964,SFH,1972,21
1965,SFH,2011,44
1966,SFH,1941,12
1967,SFH,1955,34
1968,SFH,1987,32
1969,SFH,1984,27
1970,SFH,2004,22
1971,SFH,1990,36
1972,SFH,1994,52
1973,SFH,1981,15
1974,SFH,1928,30
1975,SFH,1962,30
1976,SFH,1976,41
1977,SFH,1907,18
1978,SFH,2000,19
1979,SFH,2007,33
1980,SFH,2010,16
1981,SFH,2013,26
1982,SFH,1934,32
1983,SFH,1970,26
1984,SFH,1972,36
1985,SFH,1920,33
1986,SFH,1933,53
1987,SFH,1934,45
1988,SFH,2000,59
1989,SFH,2019,50
1990,SFH,1901,42
1991,SFH,1923,18
1992,SFH,1987,30
1993,SFH,1908,57
1994,SFH,1966,52
1995,SFH,1961,48
1996,SFH,1919,33
1997,SFH,2005,17
1998,SFH,1960,32
1999,SFH,1919,53
2000,SFH,2013,58
2001,SFH,1912,52
2002,SFH,1903,55
2003,SFH,1954,59
2004,SFH,1941,58
2005,SFH,1925,16
2006,SFH,1931,11
2007,SFH,1936,43
2008,SFH,1958,41
2009,SFH,2012,43
2010,SFH,1966,25
2011,SFH,2011,54
2012,SFH,1937,40
2013,SFH,1955,52
2014,SFH,2006,41
2015,SFH,2002,38
2016,SFH,1955,20
2017,SFH,1966,19
2018,SFH,1950,14
2019,SFH,1972,11
2020,SFH,1914,37
2021,SFH,1933,22
2022,SFH,2008,11
2023,SFH,1998,49
2024,SFH,2006,53
2025,SFH,2003,51
2026,SFH,1979,45
2027,SFH,1919,25
2028,SFH,1935,22
2029,SFH,2015,28
2030,SFH,1980,24
2031,SFH,1942,22
2032,SFH,1955,53
2033,SFH,1937,22
2034,SFH,1992,53
2035,SFH,1909,52
2036,SFH,1948,36
2037,SFH,1975,22
2038,SFH,1934,33
2039,SFH,1991,56
2040,SFH,1996,47
2041,SFH,2018,52
2042,SFH,2002,43
2043,SFH,1953,18
2044,SFH,1916,49
2045,SFH,2007,33
2046,SFH,1959,50
2047,SFH,1916,40
2048,SFH,1941,35
2049,SFH,1996,22
2050,SFH,1938,42
2051,SFH,1947,15
2052,SFH,1986,57
2053,SFH,1988,52
2054,SFH,2001,27
2055,SFH,2018,50
2056,SFH,2000,45
2057,SFH,1909,18
2058,SFH,1923,36
2059,SFH,1985,23
2060,SFH,1989,38
2061,SFH,2013,16
2062,SFH,1918,59
2063,SFH,2005,28
2064,SFH,1991,38
2065,SFH,2019,20
2066,SFH,1974,25
2067,SFH,1904,41
2068,SFH,1947,57
2069,SFH,1930,28
2070,SFH,1923,45
2071,SFH,1964,50
2072,SFH,2002,50
2073,SFH,1983,13
2074,SFH,1902,43
2075,SFH,1965,42
2076,SFH,1989,11
2077,SFH,1986,22
2078,SFH,2004,33
2079,SFH,1912,52
2080,SFH,1917,14
2081,SFH,1999,50
2082,SFH,1971,36
2083,SFH,1940,47
2084,SFH,1987,41
2085,SFH,1946,41
2086,SFH,1976,55
2087,SFH,1966,56
2088,SFH,1900,57
2089,SFH,2019,38
2090,SFH,1924,35
2091,SFH,2017,11
2092,SFH,1984,58
2093,SFH,2018,32
2094,SFH,1955,52
2095,SFH,1988,47
2096,SFH,1980,25
2097,SFH,1923,58
2098,SFH,1969,53
2099,SFH,2012,22
2100,SFH,1963,17
2101,SFH,1987,37
2102,SFH,1914,46
2103,SFH,1906,32
2104,SFH,1932,14
2105,SFH,2003,41
2106,SFH,1975,18
2107,SFH,1906,10
2108,SFH,2008,55
2109,SFH,1958,43
2110,SFH,1956,31
2111,SFH,1997,36
2112,SFH,1920,33
2113,SFH,1974,59
2114,SFH,1968,42
2115,SFH,1991,17
2116,SFH,1910,25
2117,SFH,1958,42
2118,SFH,1994,22
2119,SFH,1936,45
2120,SFH,1941,42
2121,SFH,1926,33
2122,SFH,1961,41
2123,SFH,1902,19
2124,SFH,1990,53
2125,SFH,1953,32
2126,SFH,1928,45
2127,SFH,1905,51
2128,SFH,2008,22
2129,SFH,1941,33
2130,SFH,1902,59
2131,SFH,1952,43
2132,SFH,1931,12
2133,SFH,2007,29
2134,SFH,1955,55
2135,SFH,1937,28
2136,SFH,1961,26
2137,SFH,1901,49
2138,SFH,1997,49
2139,SFH,1930,58
2140,SFH,1905,13
2141,SFH,1997,23
2142,SFH,1944,34
2143,SFH,1955,59
2144,SFH,1935,22
2145,SFH,1995,32
2146,SFH,1977,15
2147,SFH,1987,30
2148,SFH,1934,42
2149,SFH,1968,56
2150,SFH,1933,50
2151,SFH,2002,29
2152,SFH,1956,27
2153,SFH,1933,36
2154,SFH,1919,48
2155,SFH,1980,53
2156,SFH,1930,42
2157,SFH,2009,54
2158,SFH,1943,37
2159,SFH,1944,26
2160,SFH,1946,35
2161,SFH,2004,41
2162,SFH,1926,59
2163,SFH,1973,14
2164,SFH,1906,27
2165,SFH,1962,21
2166,SFH,1907,57
2167,SFH,2001,56
2168,SFH,1920,36
2169,SFH,1920,51
2170,SFH,1923,51
2171,SFH,1905,31
2172,SFH,1944,40
2173,SFH,1923,46
2174,SFH,1981,41
2175,SFH,1973,13
2176,SFH,1911,12
2177,SFH,1902,35
2178,SFH,1940,37
2179,SFH,1996,16
2180,SFH,1915,18
2181,SFH,1990,18
2182,SFH,1990,56
2183,SFH,1966,12
2184,SFH,1954,53
2185,SFH,1933,41
2186,SFH,1997,43
2187,SFH,2012,32
2188,SFH,1938,37
2189,SFH,1900,36
2190,SFH,1906,56
2191,SFH,1979,22
2192,SFH,1969,49
2193,SFH,1984,21
2194,SFH,1952,12
2195,SFH,1946,27
2196,SFH,1900,22
2197,SFH,1934,46
2198,SFH,1980,44
2199,SFH,1992,29
2200,SFH,1916,38
2201,SFH,2010,26
2202,SFH,1945,47
2203,SFH,1989,57
2204,SFH,1994,38
2205,SFH,1908,33
2206,SFH,1971,58
2207,SFH,1926,58
2208,SFH,1952,50
2209,SFH,2006,18
2210,SFH,2001,53
2211,SFH,1922,46
2212,SFH,2018,46
2213,SFH,1925,13
2214,SFH,1985,55
2215,SFH,1905,43
2216,SFH,1982,28
2217,SFH,1955,41
2218,SFH,1972,28
2219,SFH,2003,54
2220,SFH,1975,47
2221,SFH,1915,41
2222,SFH,1944,56
2223,SFH,1987,27
2224,SFH,1918,50
2225,SFH,1978,47
2226,SFH,2012,19
2227,SFH,1977,39
2228,SFH,1947,26
2229,SFH,1960,10
2230,SFH,1949,58
2231,SFH,2017,57
2232,SFH,1931,49
2233,SFH,1963,20
2234,SFH,1914,29
2235,SFH,1912,51
2236,SFH,2003,26
2237,SFH,1956,33
2238,SFH,1972,33
2239,SFH,1924,39
2240,SFH,2018,27
2241,SFH,1986,36
2242,SFH,1908,19
2243,SFH,2008,45
2244,SFH,1919,51
2245,SFH,1946,54
2246,SFH,1930,59
2247,SFH,1975,23
2248,SFH,2016,35
2249,SFH,1981,24
2250,SFH,1975,54
2251,SFH,1915,44
2252,SFH,1962,17
2253,SFH,1905,50
2254,SFH,2017,51
2255,SFH,1992,36
2256,SFH,1987,21
2257,SFH,1981,10
2258,SFH,1961,56
2259,SFH,2003,52
2260,SFH,1940,19
2261,SFH,1916,20
2262,SFH,1919,56
2263,SFH,1938,39
2264,SFH,1981,30
2265,SFH,1989,34
2266,SFH,2000,10
2267,SFH,1919,44
2268,SFH,1902,45
2269,SFH,1977,48
2270,SFH,1958,27
2271,SFH,1918,29
2272,SFH,1936,35
2273,SFH,1964,54
2274,SFH,1939,43
2275,SFH,1933,12
2276,SFH,1951,47
2277,SFH,2015,28
2278,SFH,1957,24
2279,SFH,1944,57
2280,SFH,1991,37
2281,SFH,2015,47
2282,SFH,1912,46
2283,SFH,1941,22
2284,SFH,1984,48
2285,SFH,1951,21
2286,SFH,1950,57
2287,SFH,1914,23
2288,SFH,1919,39
2289,SFH,1905,54
2290,SFH,1985,46
2291,SFH,1942,43
2292,SFH,2003,10
2293,SFH,1908,24
2294,SFH,1928,43
2295,SFH,1996,17
2296,SFH,1994,53
2297,SFH,1999,15
2298,SFH,1953,51
2299,SFH,1995,44
2300,SFH,2001,53
2301,SFH,1952,10
2302,SFH,1901,23
2303,SFH,1927,23
2304,SFH,1927,16
2305,SFH,1924,50
2306,SFH,1995,25
2307,SFH,1937,44
2308,SFH,1967,27
2309,SFH,1952,52
2310,SFH,2013,31
2311,SFH,1913,55
2312,SFH,1941,12
2313,SFH,1977,40
2314,SFH,1955,42
2315,SFH,1991,24
2316,SFH,1984,50
2317,SFH,1900,43
2318,SFH,1991,44
2319,SFH,1971,53
2320,SFH,1905,57
2321,SFH,1989,59
2322,SFH,1911,21
2323,SFH,1986,19
2324,SFH,1942,30
2325,SFH,1956,13
2326,SFH,1978,28
2327,SFH,1969,58
2328,SFH,1905,39
2329,SFH,1991,34
2330,SFH,1982,27
2331,SFH,1935,42
2332,SFH,1970,56
2333,SFH,2005,28
2334,SFH,1923,26
2335,SFH,1970,35
2336,SFH,1944,20
2337,SFH,1997,26
2338,SFH,2010,15
2339,SFH,2010,21
2340,SFH,2019,14
2341,SFH,2000,32
2342,SFH,1918,16
2343,SFH,1922,56
2344,SFH,2004,34
2345,SFH,1997,50
2346,SFH,1935,52
2347,SFH,1999,22
2348,SFH,1915,58
2349,SFH,1927,32
2350,SFH,1954,29
2351,SFH,1951,33
2352,SFH,1900,37
2353,SFH,1984,51
2354,SFH,1961,45
2355,SFH,1914,56
2356,SFH,1954,38
2357,SFH,1979,53
2358,SFH,1957,49
2359,SFH,2014,30
2360,SFH,1966,46
2361,SFH,1901,10
2362,SFH,1932,23
2363,SFH,1922,26
2364,SFH,1989,45
2365,SFH,1982,52
2366,SFH,2006,24
2367,SFH,1916,47
2368,SFH,1965,36
2369,SFH,2016,39
2370,SFH,1917,24
2371,SFH,1993,48
2372,SFH,1954,17
2373,SFH,2000,20
2374,SFH,2014,14
2375,SFH,1910,50
2376,SFH,1982,15
2377,SFH,1905,42
2378,SFH,1990,20
2379,SFH,2003,37
2380,SFH,1922,21
2381,SFH,1969,53
2382,SFH,2010,40
2383,SFH,2000,29
2384,SFH,1951,46
2385,SFH,1955,42
2386,SFH,1913,15
2387,SFH,1969,13
2388,SFH,1998,30
2389,SFH,1989,43
2390,SFH,1922,55
2391,SFH,1989,48
2392,SFH,1987,22
2393,SFH,1996,27
2394,SFH,1941,17
2395,SFH,1959,28
2396,SFH,1918,18
2397,SFH,1963,56
2398,SFH,1909,13
2399,SFH,1970,39
2400,SFH,1945,24
2401,SFH,1981,41
2402,SFH,1958,34
2403,SFH,1912,46
2404,SFH,1951,24
2405,SFH,2016,45
2406,SFH,1911,15
2407,SFH,1952,37
